address,street,huisnr1,huisnr2,busnr,postcode,district,source_row_count,aard_summary,oldest_opnamedatum,search_query,status,confidence,best_score,organization_name_candidate,kbo_numbers,generic_emails,social_links,source_urls,source_titles,notes
"Turnhoutsebaan 11, 2140 Borgerhout",TURNHOUTSEBAAN,11,,,2140,Borgerhout,1,gebouw:1,2021/12/08 00:00:00+00,"""Turnhoutsebaan 11"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Londenstraat 4, 2000 Antwerpen",LONDENSTRAAT,4,,,2000,Antwerpen,3,woning:2; gebouw:1,2019/04/19 00:00:00+00,"""Londenstraat 4"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Godshuisstraat 56, 2610 Wilrijk",GODSHUISSTRAAT,56,,,2610,Wilrijk,1,woning:1,2016/12/06 00:00:00+00,"""Godshuisstraat 56"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Stan Ockersstraat 1-1, 2140 Borgerhout",STAN OCKERSSTRAAT,1,1,,2140,Borgerhout,1,woning:1,2025/01/06 00:00:00+00,"""Stan Ockersstraat 1"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Stan Ockersstraat 1-3, 2140 Borgerhout",STAN OCKERSSTRAAT,1,3,,2140,Borgerhout,1,woning:1,2025/01/06 00:00:00+00,"""Stan Ockersstraat 1"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Stan Ockersstraat 1-5, 2140 Borgerhout",STAN OCKERSSTRAAT,1,5,,2140,Borgerhout,1,woning:1,2025/01/06 00:00:00+00,"""Stan Ockersstraat 1"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Leemstraat 17, 2018 Antwerpen",LANGE LEEMSTRAAT,17,,,2018,Antwerpen,4,woning:3; gebouw:1,2018/08/29 00:00:00+00,"""Lange Leemstraat 17"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Provinciestraat 181, 2018 Antwerpen",PROVINCIESTRAAT,181,,,2018,Antwerpen,1,woning:1,2010/01/01 00:00:00+00,"""Provinciestraat 181"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Apollostraat 169, 2600 Berchem",APOLLOSTRAAT,169,,,2600,Berchem,1,woning:1,2021/05/06 00:00:00+00,"""Apollostraat 169"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kluizeveldenstraat 61, 2170 Merksem",KLUIZEVELDENSTRAAT,61,,,2170,Merksem,1,woning:1,2021/11/23 00:00:00+00,"""Kluizeveldenstraat 61"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ergo-De Waellaan 1, 2100 Deurne",ERGO-DE WAELLAAN,1,,,2100,Deurne,1,woning:1,2022/10/03 00:00:00+00,"""Ergo-De Waellaan 1"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Isabellalei 106, 2018 Antwerpen",ISABELLALEI,106,,,2018,Antwerpen,1,woning:1,2023/10/13 00:00:00+00,"""Isabellalei 106"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Van Gentstraat 2, 2000 Antwerpen",JAN VAN GENTSTRAAT,2,,,2000,Antwerpen,1,woning:1,2010/01/01 00:00:00+00,"""Jan Van Gentstraat 2"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kapelstraat 76-201, 2660 Hoboken",KAPELSTRAAT,76,201,,2660,Hoboken,1,woning:1,2025/01/15 00:00:00+00,"""Kapelstraat 76"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Bredabaan 400, 2170 Merksem",BREDABAAN,400,,,2170,Merksem,1,gebouw:1,2019/04/08 00:00:00+00,"""Bredabaan 400"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Tennisstraat 39, 2660 Hoboken",TENNISSTRAAT,39,,,2660,Hoboken,1,woning:1,2025/01/06 00:00:00+00,"""Tennisstraat 39"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Jansplein 25 bus 201, 2060 Antwerpen",SINT-JANSPLEIN,25,,201,2060,Antwerpen,1,woning:1,2023/12/01 00:00:00+00,"""Sint-Jansplein 25"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Jansplein 25 bus 301, 2060 Antwerpen",SINT-JANSPLEIN,25,,301,2060,Antwerpen,1,woning:1,2023/12/01 00:00:00+00,"""Sint-Jansplein 25"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Appelstraat 18, 2140 Borgerhout",APPELSTRAAT,18,,,2140,Borgerhout,1,woning:1,2021/03/22 00:00:00+00,"""Appelstraat 18"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Londenstraat 2, 2000 Antwerpen",LONDENSTRAAT,2,,,2000,Antwerpen,1,gebouw:1,2018/04/12 00:00:00+00,"""Londenstraat 2"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Meirbrug 2, 2000 Antwerpen",MEIRBRUG,2,,,2000,Antwerpen,1,woning:1,2022/07/29 00:00:00+00,"""Meirbrug 2"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Diepestraat 124, 2060 Antwerpen",DIEPESTRAAT,124,,,2060,Antwerpen,1,gebouw:1,2020/06/30 00:00:00+00,"""Diepestraat 124"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,middel,75,,,,,,,
"Bisschopstraat 18, 2060 Antwerpen",BISSCHOPSTRAAT,18,,,2060,Antwerpen,1,gebouw:1,2021/04/22 00:00:00+00,"""Bisschopstraat 18"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kruisbos 61-11, 2040 Bezali",KRUISBOS,61,11,,2040,Bezali,1,woning:1,2026/01/14 00:00:00+00,"""Kruisbos 61"" ""2040"" ""Bezali""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Pluvierstraat 37, 2050 Antwerpen",PLUVIERSTRAAT,37,,,2050,Antwerpen,3,woning:3,2023/06/22 00:00:00+00,"""Pluvierstraat 37"" ""2050"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Riemstraat 47, 2000 Antwerpen",RIEMSTRAAT,47,,,2000,Antwerpen,1,gebouw:1,2023/11/02 00:00:00+00,"""Riemstraat 47"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dambruggestraat 61, 2060 Antwerpen",DAMBRUGGESTRAAT,61,,,2060,Antwerpen,5,woning:5,2021/05/20 00:00:00+00,"""Dambruggestraat 61"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Kievitstraat 4, 2018 Antwerpen",LANGE KIEVITSTRAAT,4,,,2018,Antwerpen,6,woning:6,2015/06/12 00:00:00+00,"""Lange Kievitstraat 4"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Miraeusstraat 15, 2018 Antwerpen",MIRAEUSSTRAAT,15,,,2018,Antwerpen,1,woning:1,2024/01/17 00:00:00+00,"""Miraeusstraat 15"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Eycklei 2, 2018 Antwerpen",VAN EYCKLEI,2,,,2018,Antwerpen,1,woning:1,2019/09/16 00:00:00+00,"""Van Eycklei 2"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Kattendijkdok-Oostkaai 12, 2000 Antwerpen",KATTENDIJKDOK-OOSTKAAI,12,,,2000,Antwerpen,2,woning:1; gebouw:1,2019/05/09 00:00:00+00,"""Kattendijkdok-Oostkaai 12"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 335, 2140 Borgerhout",TURNHOUTSEBAAN,335,,,2140,Borgerhout,1,gebouw:1,2016/09/02 00:00:00+00,"""Turnhoutsebaan 335"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kipdorpbrug 2, 2000 Antwerpen",KIPDORPBRUG,2,,,2000,Antwerpen,4,woning:4,2021/07/16 00:00:00+00,"""Kipdorpbrug 2"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Jacobsmarkt 16, 2000 Antwerpen",SINT-JACOBSMARKT,16,,,2000,Antwerpen,3,woning:2; gebouw:1,2024/08/02 00:00:00+00,"""Sint-Jacobsmarkt 16"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Amsterdamstraat 35, 2000 Antwerpen",AMSTERDAMSTRAAT,35,,,2000,Antwerpen,1,gebouw:1,2021/08/05 00:00:00+00,"""Amsterdamstraat 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Amsterdamstraat 35 bus 101, 2000 Antwerpen",AMSTERDAMSTRAAT,35,,101,2000,Antwerpen,1,woning:1,2021/08/05 00:00:00+00,"""Amsterdamstraat 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Amsterdamstraat 35 bus 201, 2000 Antwerpen",AMSTERDAMSTRAAT,35,,201,2000,Antwerpen,1,woning:1,2021/08/05 00:00:00+00,"""Amsterdamstraat 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Amsterdamstraat 35 bus 301, 2000 Antwerpen",AMSTERDAMSTRAAT,35,,301,2000,Antwerpen,1,woning:1,2021/08/05 00:00:00+00,"""Amsterdamstraat 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Amsterdamstraat 35 bus 401, 2000 Antwerpen",AMSTERDAMSTRAAT,35,,401,2000,Antwerpen,1,woning:1,2021/08/05 00:00:00+00,"""Amsterdamstraat 35"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Diepestraat 82, 2060 Antwerpen",DIEPESTRAAT,82,,,2060,Antwerpen,2,gebouw:1; woning:1,2020/08/18 00:00:00+00,"""Diepestraat 82"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,middel,75,,,,,,,
"Provinciestraat 56 bus 2, 2018 Antwerpen",PROVINCIESTRAAT,56,,2,2018,Antwerpen,1,woning:1,2022/03/03 00:00:00+00,"""Provinciestraat 56"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lode Cantensstraat 5, 2140 Borgerhout",LODE CANTENSSTRAAT,5,,,2140,Borgerhout,1,woning:1,2025/06/03 00:00:00+00,"""Lode Cantensstraat 5"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kielsevest 26, 2018 Antwerpen",KIELSEVEST,26,,,2018,Antwerpen,1,woning:1,2023/07/20 00:00:00+00,"""Kielsevest 26"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Brederodestraat 184 bus 254, 2018 Antwerpen",BREDERODESTRAAT,184,,254,2018,Antwerpen,1,woning:1,2023/07/17 00:00:00+00,"""Brederodestraat 184"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Komedieplaats 5, 2000 Antwerpen",KOMEDIEPLAATS,5,,,2000,Antwerpen,1,gebouw:1,2021/03/22 00:00:00+00,"""Komedieplaats 5"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Quellinstraat 56, 2018 Antwerpen",QUELLINSTRAAT,56,,,2018,Antwerpen,3,woning:2; gebouw:1,2018/09/07 00:00:00+00,"""Quellinstraat 56"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Twaalfmaandenstraat 14 bus 68, 2000 Antwerpen",TWAALFMAANDENSTRAAT,14,,68,2000,Antwerpen,1,woning:1,2023/12/11 00:00:00+00,"""Twaalfmaandenstraat 14"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Grote Markt 6, 2000 Antwerpen",GROTE MARKT,6,,,2000,Antwerpen,1,gebouw:1,2021/10/28 00:00:00+00,"""Grote Markt 6"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Gentplaats 7, 2000 Antwerpen",GENTPLAATS,7,,,2000,Antwerpen,1,woning:1,2020/11/23 00:00:00+00,"""Gentplaats 7"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Paardenmarkt 81, 2000 Antwerpen",PAARDENMARKT,81,,,2000,Antwerpen,1,gebouw:1,2024/05/06 00:00:00+00,"""Paardenmarkt 81"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Heidestraat 87, 2660 Hoboken",HEIDESTRAAT,87,,,2660,Hoboken,1,woning:1,2024/12/09 00:00:00+00,"""Heidestraat 87"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Secretaris Meyerlei 100, 2170 Merksem",SECRETARIS MEYERLEI,100,,,2170,Merksem,1,woning:1,2017/03/31 00:00:00+00,"""Secretaris Meyerlei 100"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Italiëlei 203, 2000 Antwerpen",ITALIËLEI,203,,,2000,Antwerpen,1,gebouw:1,2020/07/24 00:00:00+00,"""Italiëlei 203"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kattenstraat 23 bus 1, 2000 Antwerpen",KATTENSTRAAT,23,,1,2000,Antwerpen,1,woning:1,2022/09/27 00:00:00+00,"""Kattenstraat 23"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kattenstraat 23 bus 101, 2000 Antwerpen",KATTENSTRAAT,23,,101,2000,Antwerpen,1,woning:1,2022/09/27 00:00:00+00,"""Kattenstraat 23"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kattenstraat 23 bus 201, 2000 Antwerpen",KATTENSTRAAT,23,,201,2000,Antwerpen,1,woning:1,2022/09/27 00:00:00+00,"""Kattenstraat 23"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pierebeekstraat 30, 2610 Wilrijk",PIEREBEEKSTRAAT,30,,,2610,Wilrijk,1,woning:1,2018/03/20 00:00:00+00,"""Pierebeekstraat 30"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pierebeekstraat 32, 2610 Wilrijk",PIEREBEEKSTRAAT,32,,,2610,Wilrijk,1,woning:1,2017/12/12 00:00:00+00,"""Pierebeekstraat 32"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 720, 2170 Merksem",BREDABAAN,720,,,2170,Merksem,1,gebouw:1,2022/11/22 00:00:00+00,"""Bredabaan 720"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Elzenstraat 70, 2018 Antwerpen",LANGE ELZENSTRAAT,70,,,2018,Antwerpen,1,woning:1,2019/02/08 00:00:00+00,"""Lange Elzenstraat 70"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Koornbloemplein 11, 2610 Wilrijk",KOORNBLOEMPLEIN,11,,,2610,Wilrijk,1,woning:1,2021/10/07 00:00:00+00,"""Koornbloemplein 11"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Van Gentstraat 5, 2000 Antwerpen",JAN VAN GENTSTRAAT,5,,,2000,Antwerpen,1,gebouw:1,2025/06/02 00:00:00+00,"""Jan Van Gentstraat 5"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Van Gentstraat 9, 2000 Antwerpen",JAN VAN GENTSTRAAT,9,,,2000,Antwerpen,1,gebouw:1,2025/06/10 00:00:00+00,"""Jan Van Gentstraat 9"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Carnotstraat 152-154, 2060 Antwerpen",CARNOTSTRAAT,152,154,,2060,Antwerpen,1,gebouw:1,2020/02/12 00:00:00+00,"""Carnotstraat 152"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"August Van Putlei 151, 2150 Borsbeek",AUGUST VAN PUTLEI,151,,,2150,Borsbeek,1,woning:1,2023/02/28 00:00:00+00,"""August Van Putlei 151"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Wenigerstraat 19 bus 1, 2150 Borsbeek",WENIGERSTRAAT,19,,1,2150,Borsbeek,1,woning:1,2024/04/29 00:00:00+00,"""Wenigerstraat 19"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Kapelstraat 180, 2660 Hoboken",KAPELSTRAAT,180,,,2660,Hoboken,2,woning:2,2024/04/26 00:00:00+00,"""Kapelstraat 180"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Karel Soetelaan 25 bus 1, 2150 Borsbeek",KAREL SOETELAAN,25,,1,2150,Borsbeek,1,woning:1,2024/04/29 00:00:00+00,"""Karel Soetelaan 25"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Karel Soetelaan 25 bus 2, 2150 Borsbeek",KAREL SOETELAAN,25,,2,2150,Borsbeek,1,woning:1,2024/04/29 00:00:00+00,"""Karel Soetelaan 25"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Karel Soetelaan 25, 2150 Borsbeek",KAREL SOETELAAN,25,,,2150,Borsbeek,1,gebouw:1,2024/04/29 00:00:00+00,"""Karel Soetelaan 25"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Brederodestraat 174, 2018 Antwerpen",BREDERODESTRAAT,174,,,2018,Antwerpen,1,gebouw:1,2015/11/02 00:00:00+00,"""Brederodestraat 174"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Heistraat 67, 2610 Wilrijk",HEISTRAAT,67,,,2610,Wilrijk,1,gebouw:1,2022/10/03 00:00:00+00,"""Heistraat 67"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Boechoutsesteenweg 3, 2150 Borsbeek",BOECHOUTSESTEENWEG,3,,,2150,Borsbeek,1,woning:1,2024/04/09 00:00:00+00,"""Boechoutsesteenweg 3"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Breestraat 22, 2018 Antwerpen",VAN BREESTRAAT,22,,,2018,Antwerpen,1,gebouw:1,2024/06/03 00:00:00+00,"""Van Breestraat 22"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Antwerpsesteenweg 106, 2660 Hoboken",ANTWERPSESTEENWEG,106,,,2660,Hoboken,1,gebouw:1,2022/05/03 00:00:00+00,"""Antwerpsesteenweg 106"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,laag,45,,,,,,,
"Turnhoutsebaan 70, 2140 Borgerhout",TURNHOUTSEBAAN,70,,,2140,Borgerhout,1,gebouw:1,2017/03/31 00:00:00+00,"""Turnhoutsebaan 70"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kerkhofweg 116, 2100 Deurne",KERKHOFWEG,116,,,2100,Deurne,1,gebouw:1,2021/01/14 00:00:00+00,"""Kerkhofweg 116"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Zuidhavendijk 2, 2040 Bezali",ZUIDHAVENDIJK,2,,,2040,Bezali,1,woning:1,2019/05/08 00:00:00+00,"""Zuidhavendijk 2"" ""2040"" ""Bezali""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bervoetstraat 6, 2000 Antwerpen",BERVOETSTRAAT,6,,,2000,Antwerpen,1,woning:1,2025/07/29 00:00:00+00,"""Bervoetstraat 6"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Bredabaan 723, 2170 Merksem",BREDABAAN,723,,,2170,Merksem,1,woning:1,2024/01/31 00:00:00+00,"""Bredabaan 723"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Nieuwdreef 29, 2170 Merksem",NIEUWDREEF,29,,,2170,Merksem,1,woning:1,2024/04/26 00:00:00+00,"""Nieuwdreef 29"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Vestingstraat 59-63, 2018 Antwerpen",VESTINGSTRAAT,59,63,,2018,Antwerpen,1,gebouw:1,2019/09/09 00:00:00+00,"""Vestingstraat 59"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudedonklaan 29, 2100 Deurne",OUDEDONKLAAN,29,,,2100,Deurne,1,woning:1,2022/07/26 00:00:00+00,"""Oudedonklaan 29"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Sterckshoflei 25, 2100 Deurne",STERCKSHOFLEI,25,,,2100,Deurne,1,woning:1,2022/04/27 00:00:00+00,"""Sterckshoflei 25"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Zirkstraat 8, 2000 Antwerpen",ZIRKSTRAAT,8,,,2000,Antwerpen,1,gebouw:1,2025/09/09 00:00:00+00,"""Zirkstraat 8"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"August Vermeylenlaan 23, 2050 Antwerpen",AUGUST VERMEYLENLAAN,23,,,2050,Antwerpen,1,woning:1,2025/03/13 00:00:00+00,"""August Vermeylenlaan 23"" ""2050"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Schoonhovenstraat 22, 2060 Antwerpen",VAN SCHOONHOVENSTRAAT,22,,,2060,Antwerpen,1,gebouw:1,2022/11/17 00:00:00+00,"""Van Schoonhovenstraat 22"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cockerillkaai 12-14, 2000 Antwerpen",COCKERILLKAAI,12,14,,2000,Antwerpen,1,gebouw:1,2021/10/22 00:00:00+00,"""Cockerillkaai 12"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Aloïs De Laetstraat 13, 2020 Antwerpen",ALOÏS DE LAETSTRAAT,13,,,2020,Antwerpen,1,woning:1,2025/06/12 00:00:00+00,"""Aloïs De Laetstraat 13"" ""2020"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Hoveniersstraat 19, 2018 Antwerpen",HOVENIERSSTRAAT,19,,,2018,Antwerpen,2,gebouw:2,2020/09/02 00:00:00+00,"""Hoveniersstraat 19"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Druivenstraat 15, 2610 Wilrijk",DRUIVENSTRAAT,15,,,2610,Wilrijk,1,woning:1,2016/09/09 00:00:00+00,"""Druivenstraat 15"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Greinstraat 59, 2060 Antwerpen",GREINSTRAAT,59,,,2060,Antwerpen,2,woning:2,2023/07/13 00:00:00+00,"""Greinstraat 59"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Windmolenstraat 127, 2660 Hoboken",WINDMOLENSTRAAT,127,,,2660,Hoboken,1,woning:1,2023/07/18 00:00:00+00,"""Windmolenstraat 127"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Doornstraat 181, 2610 Wilrijk",DOORNSTRAAT,181,,,2610,Wilrijk,1,woning:1,2021/04/07 00:00:00+00,"""Doornstraat 181"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Reyndersstraat 49, 2000 Antwerpen",REYNDERSSTRAAT,49,,,2000,Antwerpen,3,woning:3,2020/02/13 00:00:00+00,"""Reyndersstraat 49"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Plantin En Moretuslei 159-161, 2140 Borgerhout",PLANTIN EN MORETUSLEI,159,161,,2140,Borgerhout,3,woning:2; gebouw:1,2014/08/25 00:00:00+00,"""Plantin En Moretuslei 159"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Plantin En Moretuslei 81, 2018 Antwerpen",PLANTIN EN MORETUSLEI,81,,,2018,Antwerpen,1,woning:1,2023/09/14 00:00:00+00,"""Plantin En Moretuslei 81"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kortrijkstraat 92, 2140 Borgerhout",KORTRIJKSTRAAT,92,,,2140,Borgerhout,1,woning:1,2022/04/12 00:00:00+00,"""Kortrijkstraat 92"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dijlestraat 15, 2060 Antwerpen",DIJLESTRAAT,15,,,2060,Antwerpen,1,woning:1,2025/03/13 00:00:00+00,"""Dijlestraat 15"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Paardenmarkt 15, 2000 Antwerpen",PAARDENMARKT,15,,,2000,Antwerpen,1,gebouw:1,2022/05/02 00:00:00+00,"""Paardenmarkt 15"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Paardenmarkt 15 bus 101, 2000 Antwerpen",PAARDENMARKT,15,,101,2000,Antwerpen,1,woning:1,2022/05/02 00:00:00+00,"""Paardenmarkt 15"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Paardenmarkt 15 bus 201, 2000 Antwerpen",PAARDENMARKT,15,,201,2000,Antwerpen,1,woning:1,2022/05/02 00:00:00+00,"""Paardenmarkt 15"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Markgravelei 129, 2018 Antwerpen",MARKGRAVELEI,129,,,2018,Antwerpen,1,woning:1,2019/05/03 00:00:00+00,"""Markgravelei 129"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredastraat 38, 2060 Antwerpen",BREDASTRAAT,38,,,2060,Antwerpen,3,woning:3,2023/05/15 00:00:00+00,"""Bredastraat 38"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jozef Stormsstraat 34, 2660 Hoboken",JOZEF STORMSSTRAAT,34,,,2660,Hoboken,1,woning:1,2024/07/03 00:00:00+00,"""Jozef Stormsstraat 34"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
